seed,radius,duration,noa,F1_score,roc_auc
25,1,1,3000,0.5120458594778836,0.7690781706232426
26,1,1,3000,0.4885330858181537,0.755596576431916
27,1,1,3000,0.5164108709939305,0.7675741467124547
28,1,1,3000,0.5203955500618047,0.7711913869490311
29,1,1,3000,0.4979854331318766,0.7590993179010046
30,1,1,3000,0.5133755991959177,0.765612820344644
31,1,1,3000,0.4958223735107535,0.7581417755877595
32,1,1,3000,0.5116261074786242,0.7625683110507728
33,1,1,3000,0.5165588565673781,0.7826314028637964
34,1,1,3000,0.5143961352657005,0.7680278213322651
35,1,1,3000,0.5245863615277563,0.7738905324327392
36,1,1,3000,0.529662000154691,0.7710238458280515
37,1,1,3000,0.4996727874658351,0.7627623846700817
38,1,1,3000,0.5133892345144712,0.7692255626962533
39,1,1,3000,0.5188132581318087,0.7668081146056153
40,1,1,3000,0.5117394499671218,0.7647006899070842
41,1,1,3000,0.4844341444573194,0.7676395408612721
42,1,1,3000,0.5006767993193333,0.7599886361778089
43,1,1,3000,0.5164954029204976,0.7696353582273789
44,1,1,3000,0.5092903774095106,0.7593940638549428
45,1,1,3000,0.5170198853802069,0.7723238104624599
46,1,1,3000,0.5107437376592202,0.7621833563449204
47,1,1,3000,0.5182891426359589,0.7815427624090223
48,1,1,3000,0.508303471660309,0.7644676694179425
49,1,1,3000,0.5259700108208378,0.7751555169182952
50,1,1,3000,0.5222097653380755,0.7677115755996986
